Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Loam,Soybean,590.8488397337085,38.64106178498864,True,True,Cloudy,79,6.850999147328076
South,Chalky,Rice,177.06628876975947,34.80398915179271,False,False,Cloudy,132,2.186308789683899
East,Loam,Wheat,336.9999147442169,22.7408582800799,True,False,Rainy,132,4.266958000650818
North,Sandy,Rice,538.2870267415178,24.257032639061634,False,True,Sunny,116,3.809716689714705
West,Sandy,Cotton,528.936749780667,18.145490950498303,True,True,Sunny,90,6.286532807407175
North,Peaty,Soybean,968.248782235006,31.54948585511127,True,True,Cloudy,95,8.281188177256928
East,Clay,Cotton,675.4834962024246,32.33156330789891,False,False,Rainy,122,3.777120713353263
North,Clay,Barley,469.6658501795157,38.32785545612892,False,False,Sunny,100,3.3324149462144983
East,Loam,Wheat,907.206000099563,18.00187309021111,True,True,Sunny,69,7.929035015163381
North,Peaty,Wheat,247.68880874254384,30.403720795012877,True,True,Sunny,110,4.667027861145689
South,Loam,Rice,893.011643416901,22.77566763318789,False,True,Rainy,85,5.650842961605042
South,Loam,Cotton,690.689521926983,29.54924080747843,False,True,Sunny,110,6.208677606300475
East,Peaty,Barley,912.4978871598704,37.59459869038052,True,True,Cloudy,97,8.380514369416819
East,Chalky,Maize,631.8446310511562,16.994651862062216,False,False,Rainy,76,3.732867000757272
South,Clay,Rice,899.2280695808217,29.223269961529056,True,True,Rainy,146,7.044217380572305
West,Chalky,Rice,431.6891134003113,17.348854096769966,True,False,Sunny,60,4.451362566811424
East,Sandy,Wheat,975.2396783658472,17.905983261973226,True,True,Cloudy,118,8.561848701794975
North,Loam,Maize,724.9017713304115,16.057963771087607,True,False,Rainy,124,5.2999550680208
North,Loam,Barley,556.5095888780158,15.869461627556456,True,False,Rainy,126,4.511887036013521
South,Clay,Barley,259.37864933718515,34.746751413103354,True,True,Cloudy,142,4.544205756858116
South,Silt,Rice,122.57051117320364,24.563043270493523,True,True,Cloudy,101,4.117026188472859
South,Loam,Barley,341.0786658375639,38.86167786362616,True,True,Rainy,95,4.637833485823797
West,Sandy,Rice,843.128060651615,36.18655386245112,True,False,Cloudy,100,5.988681934178605
South,Sandy,Rice,299.7873779000862,39.02766790994934,True,True,Sunny,127,4.440755528114832
East,Clay,Maize,426.1405490265122,39.05164757233407,False,True,Sunny,115,4.379973087293478
West,Loam,Cotton,885.8643574712819,15.51622401459499,True,False,Sunny,96,6.1544934678328085
East,Clay,Cotton,390.0443557557152,31.190991421056243,False,True,Rainy,106,4.591910313534995
West,Chalky,Cotton,391.2683813769678,30.580806355581373,False,False,Rainy,129,2.2369105144805745
South,Clay,Cotton,783.8677564767851,37.70073443798721,True,False,Rainy,130,5.438263770635952
East,Chalky,Cotton,965.522766330413,23.69850600235766,False,False,Cloudy,123,5.070231188444628
East,Clay,Barley,346.3189637542167,28.251794011737687,False,True,Rainy,102,3.3113720071459176
North,Peaty,Soybean,967.926670939821,35.56595386546966,True,True,Cloudy,93,8.138988556340127
West,Clay,Wheat,292.0328821439442,28.858913604662494,True,False,Rainy,147,3.5937986414243057
East,Silt,Soybean,967.2904987813012,21.981869922394,False,True,Rainy,84,5.915346203307824
South,Loam,Soybean,100.58233630190772,23.39892211198306,False,True,Rainy,100,1.064702053028039
East,Peaty,Barley,190.6974724858668,21.80845514845028,False,False,Rainy,123,0.7291290878607651
North,Loam,Barley,403.1442091515386,23.757938501208866,False,False,Cloudy,117,2.7540562067587704
North,Silt,Soybean,350.2961392575469,18.97867798280418,False,True,Cloudy,140,3.057316329597246
East,Peaty,Soybean,763.5264225576577,34.91627642606461,True,False,Sunny,144,5.513532222341865
South,Silt,Cotton,643.0957281291245,31.44437374058885,True,False,Rainy,125,5.566009706912401
East,Peaty,Rice,554.8423142805871,19.14900559074558,True,False,Rainy,62,4.5670936780690266
North,Chalky,Maize,106.84805857336696,29.232639612212456,True,True,Rainy,129,4.151668120540654
West,Loam,Rice,742.429309947881,38.0141414666235,True,False,Sunny,114,6.230055381329205
East,Clay,Rice,877.0312883797258,23.17186074304644,True,True,Cloudy,133,8.634919128446722
East,Loam,Wheat,376.7815590883763,17.031513474593158,False,False,Cloudy,91,2.2211897006964967
North,Clay,Barley,147.68779287823872,21.384250646002023,True,True,Cloudy,96,4.274623635004757
East,Sandy,Cotton,214.66032419035585,19.467019264975267,True,False,Rainy,77,2.9455415472872466
South,Sandy,Soybean,811.7129807731521,15.584835997021491,False,True,Cloudy,124,6.170941631638332
North,Chalky,Barley,686.0844452476041,33.55474570805664,True,True,Sunny,92,5.9625154230890445
West,Sandy,Maize,839.120585456847,23.969125408809067,True,False,Cloudy,70,6.517313383587471
East,Clay,Soybean,395.9820284893958,18.61655307267316,False,False,Rainy,94,2.5266277879660763
North,Clay,Cotton,436.3417560696993,22.64782639509806,True,True,Rainy,68,5.329639454906047
East,Clay,Barley,971.422120228595,19.83945292374137,True,False,Sunny,84,6.352358264679032
East,Peaty,Rice,998.8782682601592,24.177422775019338,False,False,Rainy,144,5.256271546717658
South,Peaty,Cotton,287.07088679439266,29.710560393301005,True,False,Rainy,106,3.4191312381422594
West,Chalky,Cotton,197.09966789223944,16.07878027924155,True,True,Rainy,98,3.72895037657496
North,Clay,Wheat,620.5160431871875,36.74048580050538,False,True,Cloudy,66,5.501101893222081
North,Silt,Maize,341.9067023973314,37.90291735921313,False,False,Sunny,125,3.130797060381548
West,Silt,Wheat,187.78261476620548,18.594555921139392,True,False,Cloudy,114,1.759346524459285
West,Sandy,Rice,693.1554199049956,23.10223857729368,True,True,Sunny,118,6.798895014696093
West,Silt,Wheat,251.3036685303747,16.186748206437542,False,False,Cloudy,64,2.220501371661843
East,Peaty,Barley,990.0925838677769,39.783247506362656,True,True,Rainy,127,8.763018723151836
South,Clay,Soybean,505.8209817827478,35.772596031542804,False,False,Sunny,65,3.183267131020286
West,Peaty,Cotton,719.8841802703765,15.038396417041778,False,False,Cloudy,94,3.815421410511309
South,Silt,Soybean,721.895243314195,16.87716202902419,False,False,Rainy,77,3.700969252584175
East,Silt,Barley,977.1157441584896,26.54609660622894,False,False,Sunny,83,6.078369353335832
East,Loam,Soybean,451.100915880912,35.61483507859187,True,True,Cloudy,85,6.380660803971817
West,Silt,Barley,843.9597970029228,25.33108823853333,False,False,Sunny,72,3.8998808217871623
West,Loam,Rice,330.3574968051183,25.5673105086484,True,True,Sunny,69,4.966766599692498
South,Chalky,Wheat,852.4563047831084,18.58380999891306,True,True,Sunny,121,7.520578943557669
South,Loam,Maize,519.8066200280189,24.808500785228613,True,True,Rainy,62,4.767970458184173
West,Peaty,Wheat,762.1856252196771,28.197401601903103,True,False,Rainy,104,5.338140464217494
West,Peaty,Cotton,300.8033324145748,19.37899395232386,True,False,Sunny,148,2.825327073088528
South,Sandy,Cotton,310.4221510210267,17.447751079142346,True,True,Cloudy,63,4.363740287405437
South,Chalky,Barley,508.5685379871513,16.715545512996087,True,False,Cloudy,64,4.247568372623697
West,Clay,Barley,935.891078310812,31.971585692416696,False,False,Cloudy,142,5.20740805393958
North,Silt,Cotton,181.03521798974012,33.01853171321354,True,True,Rainy,111,4.113344527842224
East,Chalky,Cotton,159.24106245865107,24.15475656927913,True,True,Cloudy,91,4.650898644527277
West,Peaty,Maize,414.2156227023536,28.51277666034585,False,True,Sunny,124,3.09154515381833
North,Chalky,Wheat,859.3615391046698,28.365456601366816,True,True,Rainy,76,7.35061977786951
South,Loam,Wheat,735.5566743831926,16.95173805188241,True,False,Rainy,112,5.8860813048550575
West,Silt,Barley,559.3926509769178,37.55332341594445,False,False,Cloudy,93,4.338168258221268
East,Peaty,Cotton,202.55221530195652,37.9697264192777,True,False,Rainy,124,4.334987282539265
South,Silt,Rice,320.0843927660635,21.74327824379389,False,True,Sunny,80,3.1260526491371383
North,Chalky,Barley,677.0320509225788,15.082752355689998,True,True,Rainy,145,6.47702867700599
East,Clay,Soybean,792.845637103045,23.79232899940582,False,True,Rainy,83,6.103459849652224
South,Silt,Rice,896.6383613935443,37.4060130104813,True,True,Sunny,124,8.738489585426716
East,Peaty,Barley,122.34266933286982,26.80543252411272,True,True,Sunny,112,3.2055227484023767
North,Chalky,Rice,944.5606587938418,17.554046790267808,False,True,Sunny,88,5.705585655752787
South,Peaty,Wheat,188.84936658374568,19.2749867086834,True,False,Cloudy,94,2.787189458678025
West,Peaty,Rice,167.77395270298484,29.752024699273143,True,False,Rainy,124,2.613394064703875
North,Loam,Soybean,261.20535529692825,20.97300666150766,True,False,Cloudy,61,3.1388985989255773
West,Chalky,Rice,369.5535694820016,22.315179199468723,False,False,Cloudy,115,2.808253816932664
West,Clay,Rice,259.525227771038,29.19677893129034,True,True,Rainy,115,3.522834389889536
South,Loam,Rice,977.1168462810552,37.41433811181688,False,True,Rainy,141,7.335133902498297
West,Silt,Soybean,809.7342346921293,24.97612274434037,False,False,Rainy,108,4.799484355790708
North,Clay,Cotton,168.8606552812903,33.88812157051954,False,True,Rainy,73,2.5536255242015744
North,Loam,Wheat,736.4828965291431,33.143980754629695,False,False,Sunny,62,4.584659372999304
South,Clay,Wheat,993.006098323106,32.4228239975816,True,False,Cloudy,146,6.257443013268384
North,Sandy,Soybean,928.833131017052,34.524320595419695,True,True,Rainy,121,8.297635628805134
West,Peaty,Barley,196.295257066695,35.11836567560262,True,True,Cloudy,78,3.878421220975037
South,Chalky,Maize,996.0138308453209,35.44687344484757,True,False,Rainy,146,7.741761946000924
North,Chalky,Soybean,490.2840432049009,17.97013509681583,True,False,Rainy,124,4.127582860158097
West,Sandy,Maize,414.7823406961803,33.58018047038887,False,True,Sunny,127,4.6480014459428665
East,Silt,Barley,211.5859317268035,24.4233235064074,False,True,Cloudy,96,2.507289543500452
West,Silt,Wheat,709.1139562180264,17.255919742807112,True,False,Rainy,78,5.5541165914198185
North,Peaty,Barley,147.93961130880135,38.33085319103285,False,False,Rainy,112,3.012195020374178
West,Peaty,Wheat,672.9565008730326,22.93578822053455,True,False,Cloudy,65,4.826471585633798
East,Clay,Rice,835.2748403547782,16.906084545345603,True,False,Rainy,93,5.73528031864747
North,Clay,Soybean,600.6779657370704,19.149801556959297,False,True,Rainy,135,4.287968049558214
North,Chalky,Cotton,562.2292485809055,20.67688509408212,True,True,Cloudy,67,7.274819419482332
East,Sandy,Barley,521.8188762372803,18.70807106751728,False,False,Rainy,62,2.5302050950808086
West,Peaty,Maize,627.696433701205,24.59885550723613,True,False,Cloudy,127,5.248422457080073
South,Silt,Cotton,627.6151002690084,16.419021713383806,False,True,Sunny,62,4.157278294322837
East,Peaty,Cotton,597.6106761071131,22.197583968702908,False,True,Rainy,129,5.070393662896416
East,Loam,Maize,317.3103994572938,36.36761088004743,True,False,Sunny,146,4.09409148052112
West,Clay,Cotton,584.7158684604498,25.82085383740454,False,True,Sunny,72,4.62488164096486
South,Chalky,Rice,171.20487116896192,38.93415730029516,True,True,Rainy,123,4.624048980511391
South,Peaty,Wheat,552.2318019258723,20.417563347702707,True,True,Cloudy,129,5.749510539195297
North,Chalky,Maize,100.46921583645836,26.946568447942244,True,False,Cloudy,92,2.1677798001720445
West,Peaty,Soybean,776.270703378231,15.987080466468864,True,True,Sunny,131,6.774838307925022
South,Sandy,Cotton,470.45784689134354,18.41736558189408,False,False,Sunny,81,3.0367166676031303
North,Peaty,Maize,505.0714510846258,36.77808595385277,True,False,Rainy,149,5.13315281329453
West,Chalky,Maize,942.495117143248,34.45472304992833,True,True,Sunny,131,7.9729808314467805
South,Silt,Cotton,200.79570122150864,31.925004510673208,True,True,Cloudy,78,4.685447500178636
East,Chalky,Cotton,356.02914801053487,15.355615961443116,True,True,Sunny,71,4.096649477792114
South,Peaty,Rice,806.9002718370555,33.44300498444939,False,False,Cloudy,110,5.573392847204488
South,Clay,Rice,816.7966284807865,32.93603684414518,True,False,Rainy,118,5.436166763664015
West,Silt,Wheat,719.8259074014976,22.131985755491037,True,True,Cloudy,130,6.304517447559224
East,Sandy,Soybean,644.2076297746034,23.194134913057397,True,False,Cloudy,86,4.401902968284956
West,Clay,Cotton,294.86395768895284,32.231401933003184,False,True,Cloudy,126,2.015142554248583
West,Clay,Barley,751.7401771843239,38.940159576316745,True,True,Cloudy,76,7.479852766162809
South,Chalky,Soybean,281.88140224225776,38.98194671105331,False,False,Sunny,134,2.102008287805588
West,Clay,Barley,280.2583261737358,20.162765602534947,True,True,Cloudy,77,5.103045126536431
South,Silt,Cotton,702.6968957927643,32.70974675905261,False,False,Rainy,105,3.1664593855613745
North,Silt,Wheat,213.6266657950299,30.0135318584686,False,True,Cloudy,98,2.79054525480424
South,Sandy,Barley,424.2818906772896,20.948665542019626,False,True,Sunny,92,3.343179456536003
North,Sandy,Soybean,141.1159261233156,24.114651269529315,True,True,Sunny,92,3.0274154284134887
East,Silt,Maize,517.9922338179922,37.6874512038486,False,False,Rainy,62,4.007751902413296
East,Chalky,Soybean,612.7942012132077,33.263027844142115,False,False,Cloudy,107,3.597926106184328
West,Peaty,Cotton,455.037811262139,26.852408227715635,True,True,Rainy,107,5.350032870756438
West,Peaty,Rice,989.8271039275868,19.75722647964194,False,False,Cloudy,102,5.408807629506309
West,Sandy,Barley,849.6562151827342,39.28014367026843,True,True,Rainy,92,7.92984506328468
East,Clay,Maize,822.5477985717845,29.143196815629327,False,True,Sunny,82,6.049779237729904
East,Silt,Cotton,118.0008963677014,29.878284547401165,True,True,Sunny,71,4.621438359128854
West,Chalky,Rice,702.4267518974976,19.08468676896704,False,False,Cloudy,130,3.640723650546719
West,Loam,Wheat,521.7216111269655,27.82481464601216,False,True,Cloudy,75,4.724769782734713
East,Clay,Soybean,656.6386338913297,32.24391830179514,False,True,Rainy,111,4.994051870136097
West,Chalky,Maize,793.0638524634961,22.91571883216249,True,True,Rainy,81,6.768598998984591
North,Chalky,Rice,280.6294159517808,33.05214315405129,True,False,Cloudy,80,3.0187576185086678
West,Silt,Wheat,758.0312605343635,39.561921480941066,True,True,Sunny,136,6.978712911705412
North,Peaty,Rice,259.3271280689013,36.30949234874562,False,True,Rainy,60,3.253902370047473
South,Loam,Maize,327.5626034072035,24.187265763055585,False,False,Sunny,104,3.289920478428209
East,Loam,Barley,369.6530252690526,25.083526742382475,False,True,Cloudy,135,3.1405951752199552
South,Silt,Wheat,786.9150202021027,25.266715617893144,True,False,Cloudy,99,6.8206890579394495
North,Sandy,Wheat,356.3056235570616,20.681958084333274,True,True,Rainy,115,4.798429129217831
West,Chalky,Barley,805.012580644365,33.38896823493443,False,False,Rainy,88,4.920670376776427
South,Silt,Maize,778.8966330915232,28.349636297356557,False,True,Sunny,102,5.618474615278398
North,Chalky,Maize,252.5088680012872,26.18129668765382,True,True,Sunny,110,4.759546421260387
South,Silt,Soybean,847.3624215721246,18.611202290228945,True,True,Cloudy,106,7.209657806892877
West,Sandy,Rice,811.8052399950129,33.412706454065976,True,False,Cloudy,145,6.373676662140366
South,Silt,Wheat,766.5476508302577,16.611784437650318,True,False,Cloudy,122,5.921733441508949
South,Peaty,Wheat,210.09851506843444,21.864982200107427,True,True,Sunny,149,4.482767708555561
South,Chalky,Soybean,972.7661254315124,36.92870817834029,False,False,Rainy,66,5.199436955925034
East,Loam,Cotton,513.1569380544483,21.377313327097077,False,True,Cloudy,109,4.153541999299149
North,Chalky,Maize,108.71321925849318,27.82864913735627,False,True,Rainy,89,1.4937639836171872
East,Peaty,Cotton,697.7206352493553,20.94427081975759,True,True,Rainy,129,6.729581327653341
North,Loam,Barley,434.6949095390006,29.81966142179499,True,True,Cloudy,125,5.286410004287914
West,Chalky,Barley,981.2583376885166,37.58392960866932,True,True,Sunny,60,7.551077918218602
East,Chalky,Soybean,535.5826005340372,23.85220616387914,False,True,Cloudy,124,4.7127909774510615
South,Silt,Barley,278.6475486594981,19.276040089452497,False,True,Sunny,116,3.242626715421688
West,Sandy,Wheat,481.1760753806239,22.51214140208651,True,True,Cloudy,69,5.903847284018573
West,Sandy,Rice,393.07673193910085,30.497875098474125,False,True,Sunny,121,4.22185703273844
East,Chalky,Rice,518.2799164866741,32.934341088250484,True,False,Sunny,136,4.601543322925751
West,Chalky,Rice,958.0812880985412,34.61300527513835,True,True,Sunny,148,7.354627150585082
East,Sandy,Wheat,711.1794237370352,33.888081305814346,True,False,Cloudy,127,5.83453107682557
West,Sandy,Soybean,627.4344234812232,36.78691692286165,False,True,Cloudy,147,5.094036088773096
North,Chalky,Cotton,387.23746076568784,35.46607911519418,False,False,Cloudy,137,1.5585684739834242
West,Silt,Rice,812.2487113421286,33.7545436671891,False,False,Sunny,77,4.64106790005303
West,Loam,Soybean,599.9689729557002,30.14444167629061,True,False,Cloudy,64,4.886538652946752
South,Peaty,Wheat,961.8049735805588,28.90107406227726,False,True,Sunny,62,6.797780040695383
West,Peaty,Wheat,134.59674959337758,29.13031791482557,True,True,Cloudy,134,4.8576952908162125
North,Sandy,Cotton,165.94261760863648,35.267581661002566,True,False,Cloudy,98,2.46286355363562
East,Chalky,Wheat,564.2184641867416,34.80253486188329,False,True,Rainy,141,4.665120177942128
North,Loam,Cotton,975.7413243127992,33.144505584333835,False,False,Cloudy,116,6.011565917651293
